bugid,status,pri,,,,,,,
3685,Verified,3,,,,,,,
3686,WontFix,2,,,,,,,
3687,WontFix,2,,,,,,,
3689,Duplicate,1,,,,,,,
3692,Verified,3,,,,,,,
3693,Verified,2,,,,,,,
3696,Verified,2,,,,,,,
3699,Fixed,2,,,,,,,
3701,Archived,2,,,,,,,
3702,Verified,2,,,,,,,
3703,Verified,2,,,,,,,
3708,Fixed,2,,,,,,,
3711,Fixed,2,,,,,,,
3715,Available,2,,,,,,,
3723,Fixed,1,,,,,,,
3730,WontFix,2,,,,,,,
3744,Invalid,2,,,,,,,
3761,Fixed,2,,,,,,,
3763,WontFix,2,,,,,,,
3769,Verified,2,,,,,,,
3770,Fixed,2,,,,,,,
3771,Duplicate,2,,,,,,,
3782,WontFix,1,,,,,,,
3791,Fixed,1,,,,,,,
3795,Fixed,2,,,,,,,
3798,Fixed,2,,,,,,,
3803,Fixed,2,,,,,,,
3804,Verified,2,,,,,,,
3807,Duplicate,2,,,,,,,
3815,Fixed,3,,,,,,,
3816,Verified,2,,,,,,,
3822,Duplicate,2,,,,,,,
3823,Fixed,All,,,,,,,
3824,Verified,2,,,,,,,
3828,Fixed,2,,,,,,,
3831,WontFix,2,,,,,,,
3835,Fixed,2,,,,,,,
3836,Verified,2,,,,,,,
3837,WontFix,2,,,,,,,
3844,Verified,2,,,,,,,
3845,Verified,1,,,,,,,
3846,Duplicate,2,,,,,,,
3847,WontFix,3,,,,,,,
3858,Fixed,3,,,,,,,
3860,Duplicate,2,,,,,,,
3863,Fixed,2,,,,,,,
3867,WontFix,2,,,,,,,
3868,WontFix,2,,,,,,,
3870,Fixed,2,,,,,,,
3871,Invalid,2,,,,,,,
3873,Duplicate,2,,,,,,,
3881,Fixed,2,,,,,,,
3892,Fixed,2,,,,,,,
3897,Fixed,2,,,,,,,
3906,Fixed,1,,,,,,,
3907,Fixed,1,,,,,,,
3910,Fixed,2,,,,,,,
3912,Fixed,1,,,,,,,
3916,WontFix,2,,,,,,,
3929,Duplicate,2,,,,,,,
3936,Fixed,2,,,,,,,
3937,Fixed,2,,,,,,,
3947,Fixed,2,,,,,,,
3949,Fixed,1.1,,,,,,,
3950,Fixed,1,,,,,,,
3953,Fixed,2,,,,,,,
3954,Fixed,2,,,,,,,
3956,Verified,1,,,,,,,
3957,WontFix,2,,,,,,,
3961,Verified,2,,,,,,,
3964,WontFix,2,,,,,,,
3966,Duplicate,2,,,,,,,
3967,Fixed,2,,,,,,,
3972,Duplicate,2,,,,,,,
3987,Fixed,2,,,,,,,
3991,Fixed,2,,,,,,,
3995,WontFix,2,,,,,,,
3996,Available,3,,,,,,,
3999,Invalid,2,,,,,,,
4000,WontFix,2,,,,,,,
4001,Fixed,2,,,,,,,
4002,Duplicate,3,,,,,,,
4003,Duplicate,2,,,,,,,
4005,Fixed,3,,,,,,,
4006,Duplicate,2,,,,,,,
4010,Fixed,2,,,,,,,
4014,WontFix,3,,,,,,,
4017,Duplicate,2,,,,,,,
4018,WontFix,2,,,,,,,
4021,WontFix,2,,,,,,,
4023,WontFix,2,,,,,,,
4025,WontFix,2,,,,,,,
4029,Verified,2,,,,,,,
4030,Verified,2,,,,,,,
4033,WontFix,2,,,,,,,
4034,Verified,2,,,,,,,
4038,Verified,2,,,,,,,
4042,Verified,2,,,,,,,
4044,sky@chromium.org,Bug,,All,,,,,
4046,Duplicate,2,,,,,,,
4048,Verified,1,,,,,,,
4058,WontFix,3,,,,,,,
4062,Fixed,1,,,,,,,
4063,Available,2,,,,,,,
4064,Fixed,2,,,,,,,
4065,Verified,2,,,,,,,
4072,Duplicate,1,,,,,,,
4073,WontFix,2,,,,,,,
4076,Verified,2,,,,,,,
4078,Fixed,3,,,,,,,
4083,Verified,2,,,,,,,
4102,Verified,2,,,,,,,
4104,Fixed,2,,,,,,,
4108,Fixed,2,,,,,,,
4111,Verified,1,,,,,,,
4112,Fixed,1,,,,,,,
4113,WontFix,2,,,,,,,
4126,Fixed,2,,,,,,,
4132,Verified,2,,,,,,,
4134,Verified,2,,,,,,,
4136,Verified,2,,,,,,,
4137,Fixed,2,,,,,,,
4139,Fixed,2,,,,,,,
4145,Fixed,3,,,,,,,
4149,Fixed,2,,,,,,,
4150,Verified,All,,,,,,,
4157,Verified,2,,,,,,,
4160,Verified,2,,,,,,,
4164,Fixed,2,,,,,,,
4165,Fixed,2,,,,,,,
4173,Fixed,2,,,,,,,
4175,Verified,2,,,,,,,
4183,Duplicate,2,,,,,,,
4185,Fixed,0,,,,,,,
4186,Verified,2,,,,,,,
4194,WontFix,3,,,,,,,
4197,Fixed,All,,,,,,,
4202,Fixed,1,,,,,,,
4203,Verified,2,,,,,,,
4207,Fixed,bulkmove,,,,,,,
4208,WontFix,2,,,,,,,
4211,Verified,2,,,,,,,
4212,Fixed,2,,,,,,,
4213,WontFix,1,,,,,,,
4214,Fixed,2,,,,,,,
4215,WontFix,2,,,,,,,
4219,Fixed,2,,,,,,,
4222,Verified,1,,,,,,,
4227,Duplicate,3,,,,,,,
4237,WontFix,2,,,,,,,
4244,WontFix,2,,,,,,,
4255,WontFix,2,,,,,,,
4258,WontFix,3,,,,,,,
4263,Verified,2,,,,,,,
4264,Verified,2,,,,,,,
4267,Fixed,2,,,,,,,
4270,Fixed,1,,,,,,,
4271,Fixed,2,,,,,,,
4272,Verified,2,,,,,,,
4273,Verified,2,,,,,,,
4281,Verified,2,,,,,,,
4287,Verified,2,,,,,,,
4294,Fixed,Bug,,,,,,,
4306,Verified,2,,,,,,,
4312,Duplicate,2,,,,,,,
4316,Fixed,2,,,,,,,
4319,Duplicate,2,,,,,,,
4320,WontFix,1,,,,,,,
4321,Verified,2,,,,,,,
4324,Verified,0,,,,,,,
4334,Fixed,1,,,,,,,
4337,Available,2,,,,,,,
4341,Duplicate,2,,,,,,,
4345,Fixed,2,,,,,,,
4346,Fixed,2,,,,,,,
4348,Fixed,2,,,,,,,
4354,WontFix,2,,,,,,,
4356,WontFix,2,,,,,,,
4358,Fixed,2,,,,,,,
4359,Fixed,2,,,,,,,
4360,Fixed,2,,,,,,,
4361,Fixed,2,,,,,,,
4362,Duplicate,2,,,,,,,
4363,Fixed,2,,,,,,,
4364,Verified,1,,,,,,,
4365,Verified,2,,,,,,,
4372,Available,2,,,,,,,
4374,Fixed,2,,,,,,,
4375,Fixed,2,,,,,,,
4381,Fixed,2,,,,,,,
4385,Fixed,2,,,,,,,
4387,Fixed,Windows,,,,,,,
4388,Verified,2,,,,,,,
4391,Fixed,X,,,,,,,
4397,Verified,1,,,,,,,
4399,Fixed,2,,,,,,,
4402,Verified,2,,,,,,,
4405,WontFix,2,,,,,,,
4406,Duplicate,3,,,,,,,
4408,Fixed,2,,,,,,,
4411,Duplicate,2,,,,,,,
4413,Fixed,2,,,,,,,
4420,WontFix,2,,,,,,,
4429,WontFix,3,,,,,,,
4447,Verified,2,,,,,,,
4448,WontFix,3,,,,,,,
4450,WontFix,2,,,,,,,
4456,WontFix,2,,,,,,,
4457,Fixed,3,,,,,,,
4460,Duplicate,2,,,,,,,
4463,Fixed,1,,,,,,,
4473,Fixed,2,,,,,,,
4476,Fixed,1,,,,,,,
4479,Fixed,2,,,,,,,
4483,WontFix,2,,,,,,,
4485,WontFix,2,,,,,,,
4488,Fixed,2,,,,,,,
4490,Available,2,,,,,,,
4491,Verified,2,,,,,,,
4511,Verified,2,,,,,,,
4513,Verified,2,,,,,,,
4515,Verified,2,,,,,,,
4516,Fixed,3,,,,,,,
4519,WontFix,2,,,,,,,
4520,Verified,2,,,,,,,
4540,Verified,2,,,,,,,
4541,Fixed,1,,,,,,,
4552,Invalid,2,,,,,,,
4555,Fixed,3,,,,,,,
4557,Verified,3,,,,,,,
4563,WontFix,2,,,,,,,
4565,Fixed,2,,,,,,,
4570,Fixed,2,,,,,,,
4573,Fixed,1,,,,,,,
4575,Verified,3,,,,,,,
4576,Fixed,2,,,,,,,
4582,Fixed,1,,,,,,,
4606,Fixed,1,,,,,,,
4609,Duplicate,3,,,,,,,
4619,Fixed,2,,,,,,,
4632,Verified,2,,,,,,,
4637,Duplicate,1,,,,,,,
4638,Fixed,3,,,,,,,
4639,Duplicate,2,,,,,,,
4645,Fixed,2,,,,,,,
4646,Invalid,2,,,,,,,
4647,WontFix,2,,,,,,,
4651,Verified,2,,,,,,,
4652,Available,3,,,,,,,
4654,Fixed,2,,,,,,,
4655,Fixed,2,,,,,,,
4659,Duplicate,2,,,,,,,
4661,WontFix,2,,,,,,,
4666,Verified,2,,,,,,,
4668,Fixed,2,,,,,,,
4683,WontFix,2,,,,,,,
4685,Available,2,,,,,,,
4686,Verified,2,,,,,,,
4688,Verified,3,,,,,,,
4691,Verified,2,,,,,,,
4692,Verified,2,,,,,,,
4696,Duplicate,2,,,,,,,
4706,Verified,2,,,,,,,
4715,Fixed,2,,,,,,,
4727,Duplicate,2,,,,,,,
4728,Fixed,2,,,,,,,
4734,WontFix,2,,,,,,,
4739,Duplicate,2,,,,,,,
4740,Fixed,2,,,,,,,
4744,Fixed,2,,,,,,,
4746,Verified,2,,,,,,,
4749,Fixed,2,,,,,,,
4750,Verified,2,,,,,,,
4752,Verified,2,,,,,,,
4754,Fixed,2,,,,,,,
4762,ExternalDependency,2,,,,,,,
4767,Fixed,2,,,,,,,
4769,Fixed,2,,,,,,,
4771,Duplicate,2,,,,,,,
4772,Fixed,All,,,,,,,
4782,Verified,2,,,,,,,
4790,Duplicate,2,,,,,,,
4792,Fixed,2,,,,,,,
4803,Fixed,2,,,,,,,
4804,Fixed,2,,,,,,,
4805,Fixed,2,,,,,,,
4806,WontFix,2,,,,,,,
4807,WontFix,2,,,,,,,
4808,Fixed,2,,,,,,,
4809,WontFix,1,,,,,,,
4812,Available,3,,,,,,,
4813,Invalid,2,,,,,,,
4816,Invalid,1,,,,,,,
4821,Fixed,3,,,,,,,
4823,Fixed,3,,,,,,,
4825,Fixed,1,,,,,,,
4827,WontFix,3,,,,,,,
4830,Verified,2,,,,,,,
4841,Fixed,1,,,,,,,
4846,Fixed,2,,,,,,,
4847,Fixed,2,,,,,,,
4855,Duplicate,2,,,,,,,
4856,Duplicate,2,,,,,,,
4874,Verified,2,,,,,,,
4875,Fixed,2,,,,,,,
4878,Fixed,2,,,,,,,
4890,Fixed,2,,,,,,,
4898,Verified,2,,,,,,,
4913,IceBox,2,,,,,,,
4918,WontFix,2,,,,,,,
4923,Fixed,2,,,,,,,
4928,Fixed,3,,,,,,,
4929,WontFix,2,,,,,,,
4938,Fixed,2,,,,,,,
4944,WontFix,2,,,,,,,
4945,WontFix,2,,,,,,,
4948,Available,3,,,,,,,
4962,Fixed,3,,,,,,,
4965,Fixed,2,,,,,,,
4973,Fixed,3,,,,,,,
4982,WontFix,2,,,,,,,
4985,Verified,2,,,,,,,
4994,ExternalDependency,2,,,,,,,
4995,WontFix,2,,,,,,,
4996,WontFix,2,,,,,,,
5009,WontFix,1,,,,,,,
5014,Available,2,,,,,,,
5015,Fixed,2,,,,,,,
5016,Fixed,2,,,,,,,
5022,Fixed,Bug,,,,,,,
5023,Archived,Bug,,,,,,,
5024,Fixed,Bug,,,,,,,
5026,Available,2,,,,,,,
5027,Available,2,,,,,,,
5028,Fixed,0,,,,,,,
5029,Fixed,3,,,,,,,
5054,Fixed,2,,,,,,,
5055,Fixed,2,,,,,,,
5059,Fixed,2,,,,,,,
5063,Invalid,3,,,,,,,
5066,Fixed,2,,,,,,,
5067,Verified,2,,,,,,,
5072,Fixed,2,,,,,,,
5073,Fixed,1,,,,,,,
5087,Verified,2,,,,,,,
5095,Verified,2,,,,,,,
5102,Available,3,,,,,,,
5104,Fixed,2,,,,,,,
5109,Fixed,2,,,,,,,
5110,Fixed,2,,,,,,,
5112,Verified,0,,,,,,,
5113,Available,3,,,,,,,
5115,Verified,3,,,,,,,
5116,WontFix,2,,,,,,,
5117,Fixed,2,,,,,,,
5118,Verified,1,,,,,,,
5119,Fixed,2,,,,,,,
5122,Verified,2,,,,,,,
5123,WontFix,2,,,,,,,
5127,Verified,3,,,,,,,
5130,Verified,2,,,,,,,
5134,WontFix,2,,,,,,,
5139,Verified,2,,,,,,,
5141,WontFix,2,,,,,,,
5145,WontFix,2,,,,,,,
5147,Duplicate,2,,,,,,,
5152,WontFix,2,,,,,,,
5154,WontFix,2,,,,,,,
5156,Available,3,,,,,,,
5161,WontFix,2,,,,,,,
5164,Invalid,1,,,,,,,
5166,WontFix,3,,,,,,,
5168,Duplicate,2,,,,,,,
5169,Duplicate,2,,,,,,,
5176,Duplicate,2,,,,,,,
5178,Fixed,stable,,,,,,,
5181,Fixed,2,,,,,,,
5196,Fixed,2,,,,,,,
5212,Fixed,1,,,,,,,
5214,Fixed,1,,,,,,,
5224,Duplicate,2,,,,,,,
5227,Fixed,3,,,,,,,
5236,Fixed,2,,,,,,,
5246,Verified,2,,,,,,,
5247,Fixed,2,,,,,,,
5248,Verified,2,,,,,,,
5250,WontFix,2,,,,,,,
5251,Fixed,2,,,,,,,
5258,Verified,2,,,,,,,
5260,Fixed,2,,,,,,,
5261,Fixed,1,,,,,,,
5263,WontFix,2,,,,,,,
5266,WontFix,2,,,,,,,
5271,Fixed,2,,,,,,,
5272,Verified,2,,,,,,,
5273,Fixed,2,,,,,,,
5278,Verified,2,,,,,,,
5284,ExternalDependency,2,,,,,,,
5287,Fixed,2,,,,,,,
5305,Fixed,2,,,,,,,
5314,Duplicate,2,,,,,,,
5319,Verified,2,,,,,,,
5325,Fixed,2,,,,,,,
5332,WontFix,2,,,,,,,
5333,Fixed,2,,,,,,,
5339,Verified,2,,,,,,,
5346,Duplicate,2,,,,,,,
5351,Verified,2,,,,,,,
5354,Fixed,2,,,,,,,
5361,Duplicate,2,,,,,,,
5362,WontFix,1,,,,,,,
5371,Untriaged,2,,,,,,,
5372,Verified,3,,,,,,,
5374,Verified,3,,,,,,,
5375,Duplicate,2,,,,,,,
5376,Duplicate,2,,,,,,,
5393,Duplicate,2,,,,,,,
5395,Available,3,,,,,,,
5399,WontFix,2,,,,,,,
5406,Fixed,2,,,,,,,
5409,Fixed,1,,,,,,,
5416,Duplicate,2,,,,,,,
5418,Fixed,2,,,,,,,
5428,Fixed,1,,,,,,,
5439,Duplicate,2,,,,,,,
5454,WontFix,3,,,,,,,
5465,Fixed,2,,,,,,,
5472,Fixed,2,,,,,,,
5473,Verified,1,,,,,,,
5479,WontFix,2,,,,,,,
5481,WontFix,2,,,,,,,
5490,Fixed,2,,,,,,,
5495,WontFix,2,,,,,,,
5496,Fixed,2,,,,,,,
5498,Duplicate,2,,,,,,,
5509,Fixed,2,,,,,,,
5511,Verified,1,,,,,,,
5515,Fixed,2,,,,,,,
5517,Invalid,2,,,,,,,
5520,Fixed,1,,,,,,,
5522,WontFix,2,,,,,,,
5525,WontFix,1,,,,,,,
5539,Invalid,2,,,,,,,
5540,Assigned,2,,,,,,,
5542,Verified,1,,,,,,,
5544,Invalid,2,,,,,,,
5546,Available,3,,,,,,,
5547,Duplicate,2,,,,,,,
5552,Fixed,1,,,,,,,
5556,WontFix,2,,,,,,,
5558,Verified,2,,,,,,,
5564,Fixed,1,,,,,,,
5565,Duplicate,2,,,,,,,
5566,Duplicate,2,,,,,,,
5570,Duplicate,2,,,,,,,
5573,Verified,2,,,,,,,
5579,Duplicate,2,,,,,,,
5587,Fixed,2,,,,,,,
5593,Invalid,2,,,,,,,
5597,Fixed,2,,,,,,,
5600,Fixed,2,,,,,,,
5601,WontFix,2,,,,,,,
5603,Duplicate,2,,,,,,,
5604,WontFix,2,,,,,,,
5608,Invalid,2,,,,,,,
5609,Verified,2,,,,,,,
5611,Duplicate,2,,,,,,,
5612,WontFix,2,,,,,,,
5630,Verified,2,,,,,,,
5632,Fixed,2,,,,,,,
5635,Fixed,2,,,,,,,
5636,WontFix,2,,,,,,,
5638,Fixed,1,,,,,,,
5648,WontFix,2,,,,,,,
5657,WontFix,2,,,,,,,
5667,Duplicate,2,,,,,,,
5668,Duplicate,2,,,,,,,
5669,Duplicate,2,,,,,,,
5671,Fixed,2,,,,,,,
5675,Duplicate,2,,,,,,,
5679,Assigned,2,,,,,,,
5683,Available,3,,,,,,,
5686,Verified,2,,,,,,,
5687,Verified,2,,,,,,,
5689,Fixed,Internals,,,,,,,
5695,Verified,3,,,,,,,
5702,WontFix,3,,,,,,,
5719,Fixed,3,,,,,,,
5723,Fixed,1,,,,,,,
5725,Fixed,2,,,,,,,
5732,Fixed,1,,,,,,,
5737,Fixed,2,,,,,,,
5739,Verified,1,,,,,,,
5748,Fixed,2,,,,,,,
5749,Fixed,2,,,,,,,
5750,Verified,2,,,,,,,
5751,Unconfirmed,3,,,,,,,
5756,Duplicate,1,,,,,,,
5760,Fixed,Translation,,,,,,,
5761,Duplicate,2,,,,,,,
5762,WontFix,2,,,,,,,
5763,WontFix,2,,,,,,,
5764,WontFix,2,,,,,,,
5772,Fixed,3,,,,,,,
5780,Duplicate,2,,,,,,,
5781,WontFix,2,,,,,,,
5786,Fixed,2,,,,,,,
5789,Fixed,2,,,,,,,
5796,Duplicate,2,,,,,,,
5798,WontFix,1,,,,,,,
5800,Verified,2,,,,,,,
5801,Fixed,2,,,,,,,
5804,WontFix,2,,,,,,,
5806,Verified,2,,,,,,,
5810,Duplicate,2,,,,,,,
5814,Fixed,2,,,,,,,
5823,Fixed,2,,,,,,,
5825,Verified,All,,,,,,,
5827,Fixed,2,,,,,,,
5828,Fixed,2,,,,,,,
5830,Verified,2,,,,,,,
5836,Verified,1,,,,,,,
5840,Fixed,2,,,,,,,
5842,Duplicate,2,,,,,,,
5848,WontFix,2,,,,,,,
5860,WontFix,2,,,,,,,
5873,Fixed,1,,,,,,,
5877,WontFix,2,,,,,,,
5879,Fixed,3,,,,,,,
5887,Duplicate,2,,,,,,,
5892,Duplicate,2,,,,,,,
5894,Fixed,2,,,,,,,
5898,Duplicate,2,,,,,,,
5899,Verified,2,,,,,,,
5902,Invalid,2,,,,,,,
5908,WontFix,2,,,,,,,
5909,Fixed,2,,,,,,,
5916,Fixed,1,,,,,,,
5933,Verified,2,,,,,,,
5942,Fixed,2,,,,,,,
5956,Duplicate,2,,,,,,,
5965,Fixed,3,,,,,,,
5982,Fixed,2,,,,,,,
5987,WontFix,2,,,,,,,
5988,fixed,3,,,,,,,
5996,Verified,2,,,,,,,
5997,Duplicate,2,,,,,,,
6000,Verified,1,,,,,,,
6002,Invalid,2,,,,,,,
6004,Fixed,2,,,,,,,
6013,Duplicate,2,,,,,,,
6021,Fixed,2,,,,,,,
6022,Duplicate,2,,,,,,,
6025,Started,3,,,,,,,
6028,ExternalDependency,2,,,,,,,
6030,Fixed,1,,,,,,,
6035,Fixed,2,,,,,,,
6046,Verified,1,,,,,,,
6049,Fixed,2,,,,,,,
6050,Verified,2,,,,,,,
6053,Fixed,2,,,,,,,
6059,Verified,2,,,,,,,
6065,WontFix,2,,,,,,,
6067,Invalid,2,,,,,,,
6074,Fixed,2,,,,,,,
6076,Fixed,3,,,,,,,
6079,Verified,2,,,,,,,
6080,WontFix,2,,,,,,,
6102,Fixed,2,,,,,,,
6103,Fixed,3,,,,,,,
6105,Verified,1,,,,,,,
6108,Assigned,2,,,,,,,
6111,Verified,2,,,,,,,
6117,Fixed,2,,,,,,,
6125,Verified,2,,,,,,,
6129,Duplicate,2,,,,,,,
6130,WontFix,2,,,,,,,
6140,Verified,2,,,,,,,
6145,Verified,2,,,,,,,
6149,Verified,1,,,,,,,
6154,Duplicate,2,,,,,,,
6159,Assigned,3,,,,,,,
6169,Duplicate,2,,,,,,,
6171,Available,3,,,,,,,
6172,Fixed,2,,,,,,,
6173,Fixed,HelpWanted,,,,,,,
6174,Fixed,2,,,,,,,
6176,Verified,2,,,,,,,
6185,Duplicate,3,,,,,,,
6192,Fixed,2,,,,,,,
6194,WontFix,2,,,,,,,
6197,Verified,2,,,,,,,
6223,Fixed,2,,,,,,,
6234,Fixed,2,,,,,,,
6241,WontFix,2,,,,,,,
6243,WontFix,2,,,,,,,
6248,Duplicate,2,,,,,,,
6250,Duplicate,2,,,,,,,
6252,Fixed,1,,,,,,,
6259,Fixed,1,,,,,,,
6268,Duplicate,2,,,,,,,
6269,WontFix,2,,,,,,,
6274,Fixed,All,,,,,,,
6289,Duplicate,2,,,,,,,
6290,Fixed,2,,,,,,,
6291,Fixed,2,,,,,,,
6292,WontFix,2,,,,,,,
6301,Fixed,2,,,,,,,
6304,Assigned,2,,,,,,,
6305,Fixed,2,,,,,,,
6306,Fixed,1,,,,,,,
6310,Verified,2,,,,,,,
6315,Fixed,3,,,,,,,
6316,Fixed,stable,,,,,,,
6321,Fixed,1,,,,,,,
6323,Fixed,2,,,,,,,
6329,Fixed,2,,,,,,,
6331,Fixed,1,,,,,,,
6335,Verified,2,,,,,,,
6337,Fixed,2,,,,,,,
6343,WontFix,2,,,,,,,
6363,Assigned,2,,,,,,,
6364,Available,2,,,,,,,
6367,Verified,2,,,,,,,
6368,Fixed,Translation,,,,,,,
6369,Fixed,1,,,,,,,
6372,Fixed,2,,,,,,,
6373,Verified,2,,,,,,,
6375,Fixed,1,,,,,,,
6377,Fixed,2,,,,,,,
6379,WontFix,2,,,,,,,
6380,Verified,2,,,,,,,
6381,Fixed,2,,,,,,,
6393,Duplicate,2,,,,,,,
6398,Duplicate,2,,,,,,,
6408,Verified,2,,,,,,,
6409,Fixed,2,,,,,,,
6413,WontFix,2,,,,,,,
6418,Fixed,2.0.156.1,,,,,,,
6419,Fixed,2,,,,,,,
6423,Fixed,2,,,,,,,
6424,Fixed,2,,,,,,,
6431,Verified,2,,,,,,,
6437,Verified,2,,,,,,,
6439,WontFix,2,,,,,,,
6441,WontFix,2,,,,,,,
6442,Fixed,2,,,,,,,
6444,WontFix,2,,,,,,,
6449,Fixed,2,,,,,,,
6450,Fixed,2,,,,,,,
6456,Fixed,1,,,,,,,
6460,Verified,2,,,,,,,
6461,WontFix,2,,,,,,,
6468,Fixed,2,,,,,,,
6471,Fixed,2,,,,,,,
6473,IceBox,2,,,,,,,
6474,Verified,2,,,,,,,
6476,Fixed,2,,,,,,,
6477,Fixed,2,,,,,,,
6481,Verified,2,,,,,,,
6486,Duplicate,1,,,,,,,
6497,Duplicate,2,,,,,,,
6500,Fixed,2,,,,,,,
6503,WontFix,2,,,,,,,
6504,Fixed,2,,,,,,,
6505,Duplicate,2,,,,,,,
6509,Duplicate,1,,,,,,,
6515,Assigned,3,,,,,,,
6516,Duplicate,2,,,,,,,
6520,Fixed,2,,,,,,,
6526,Duplicate,2,,,,,,,
6564,Fixed,2,,,,,,,
6567,Fixed,1,,,,,,,
6568,Available,2,,,,,,,
6574,Fixed,2,,,,,,,
6582,Verified,2,,,,,,,
6590,Fixed,2,,,,,,,
6591,Duplicate,2,,,,,,,
6620,Duplicate,2,,,,,,,
6626,Fixed,2,,,,,,,
6638,Fixed,2,,,,,,,
6646,Fixed,2,,,,,,,
6648,Fixed,2,,,,,,,
6661,Fixed,Build,,,,,,,
6672,WontFix,2,,,,,,,
6679,Fixed,2,,,,,,,
6683,Fixed,2,,,,,,,
6687,Fixed,2,,,,,,,
6688,Fixed,3,,,,,,,
6691,WontFix,2,,,,,,,
6698,Fixed,2,,,,,,,
6699,Duplicate,2,,,,,,,
6708,WontFix,1,,,,,,,
6713,WontFix,2,,,,,,,
6717,Duplicate,2,,,,,,,
6722,Verified,1,,,,,,,
6728,Fixed,2,,,,,,,
6729,Fixed,2,,,,,,,
6732,Verified,2,,,,,,,
6735,Fixed,2,,,,,,,
6737,WontFix,3,,,,,,,
6739,Duplicate,2,,,,,,,
6742,Verified,1,,,,,,,
6749,Available,3,,,,,,,
6754,Assigned,3,,,,,,,
6761,Fixed,3,,,,,,,
6781,Fixed,2,,,,,,,
6784,Fixed,3,,,,,,,
6785,Assigned,3,,,,,,,
6787,Fixed,2,,,,,,,
6788,Fixed,2,,,,,,,
6789,Fixed,3,,,,,,,
6791,Fixed,2,,,,,,,
6798,Fixed,2,,,,,,,
6801,Assigned,2,,,,,,,
6802,Fixed,2,,,,,,,
6824,Fixed,1,,,,,,,
6827,Available,2,,,,,,,
6828,Fixed,3,,,,,,,
6833,Fixed,3,,,,,,,
6839,Duplicate,2,,,,,,,
6844,Fixed,2,,,,,,,
6846,Available,3,,,,,,,
6847,Available,3,,,,,,,
6850,Fixed,3,,,,,,,
6854,Fixed,3,,,,,,,
6855,Assigned,2,,,,,,,
6856,Fixed,3,,,,,,,
6857,Fixed,3,,,,,,,
6859,Fixed,Gears,,,,,,,
6863,Fixed,1,,,,,,,
6870,Fixed,3,,,,,,,
6871,Fixed,3,,,,,,,
6872,Fixed,2,,,,,,,
6873,Fixed,3,,,,,,,
6878,Verified,2,,,,,,,
6886,Fixed,2,,,,,,,
6889,Fixed,2,,,,,,,
6890,Fixed,2,,,,,,,
6893,Verified,2,,,,,,,
6895,WontFix,3,,,,,,,
6899,Duplicate,2,,,,,,,
6901,Verified,2,,,,,,,
6902,Fixed,3,,,,,,,
6905,Fixed,3,,,,,,,
6906,Fixed,3,,,,,,,
6907,Duplicate,2,,,,,,,
6908,Duplicate,2,,,,,,,
6923,Duplicate,2,,,,,,,
6924,Duplicate,2,,,,,,,
6928,Fixed,2,,,,,,,
6942,Assigned,3,,,,,,,
6944,Assigned,2,,,,,,,
6945,Fixed,2,,,,,,,
6950,Fixed,1,,,,,,,
6956,Fixed,1,,,,,,,
6957,Fixed,2,,,,,,,
6961,Fixed,2,,,,,,,
6970,Duplicate,2,,,,,,,
6974,Duplicate,2,,,,,,,
6985,Fixed,3,,,,,,,
6987,Available,3,,,,,,,
6990,Available,3,,,,,,,
6992,Verified,3,,,,,,,
6995,WontFix,2,,,,,,,
7004,WontFix,2,,,,,,,
7008,WontFix,2,,,,,,,
7010,Duplicate,2,,,,,,,
7016,Duplicate,2,,,,,,,
7023,Fixed,1,,,,,,,
7024,Fixed,1,,,,,,,
7028,Fixed,2,,,,,,,
7037,WontFix,2,,,,,,,
7038,Duplicate,2,,,,,,,
7042,Fixed,2,,,,,,,
7055,Fixed,3,,,,,,,
7056,Verified,1,,,,,,,
7061,Fixed,2,,,,,,,
7065,Fixed,2,,,,,,,
7066,Available,3,,,,,,,
7067,Available,2,,,,,,,
7079,Verified,2,,,,,,,
7084,Duplicate,2,,,,,,,
7085,Duplicate,2,,,,,,,
7091,Duplicate,2,,,,,,,
7096,Duplicate,2,,,,,,,
7100,WontFix,2,,,,,,,
7102,Fixed,2,,,,,,,
7114,Fixed,2,,,,,,,
7123,Duplicate,2,,,,,,,
7127,Duplicate,2,,,,,,,
7134,Duplicate,2,,,,,,,
7139,Fixed,2,,,,,,,
7140,WontFix,2,,,,,,,
7141,WontFix,2,,,,,,,
7143,Verified,2,,,,,,,
7147,Verified,2,,,,,,,
7160,Duplicate,2,,,,,,,
7161,Duplicate,2,,,,,,,
7166,Invalid,3,,,,,,,
7167,Available,3,,,,,,,
7171,Verified,2,,,,,,,
7174,Duplicate,2,,,,,,,
7176,Fixed,2,,,,,,,
7178,Verified,1,,,,,,,
7185,ExternalDependency,2,,,,,,,
7191,Fixed,1,,,,,,,
7192,Fixed,2,,,,,,,
7199,Fixed,Bug,,,,,,,
7203,Duplicate,2,,,,,,,
7210,Available,Bug,,,,,,,
7214,Fixed,All,,,,,,,
7215,Fixed,2,,,,,,,
7216,fixed,2,,,,,,,
7217,Fixed,1,,,,,,,
7227,Verified,3,,,,,,,
7228,WontFix,3,,,,,,,
7229,Assigned,2,,,,,,,
7239,Verified,2,,,,,,,
7243,ExternalDependency,2,,,,,,,
7246,Fixed,2,,,,,,,
7250,Fixed,1,,,,,,,
7254,Invalid,2,,,,,,,
7256,Invalid,2,,,,,,,
